Oid,Sediment.Y [mm],HSI_depth,Rmean,RABD845,RABD655-685max
509,30.54,30.54,0.147727008,0.991278657,1.264103623
510,30.6,30.6,0.141721773,0.990764902,1.316780406
511,30.66,30.66,0.135782919,0.991750891,1.346168571
512,30.72,30.72,0.133110955,0.989151714,1.386990035
513,30.78,30.78,0.1300655,0.987193353,1.413604624
514,30.84,30.84,0.126407843,0.989023128,1.425363572
515,30.9,30.9,0.121166595,0.985547385,1.436764416
516,30.96,30.96,0.116040628,0.988737604,1.432097197
517,31.02,31.02,0.113344289,0.99149924,1.432738855
518,31.08,31.08,0.116514264,0.993562106,1.446503502
519,31.14,31.14,0.131866732,0.993395818,1.386714213
520,31.2,31.2,0.152812239,0.99043665,1.332412716
521,31.26,31.26,0.174675565,0.986021429,1.279984804
522,31.32,31.32,0.186362943,0.989900501,1.256312451
523,31.38,31.38,0.183375639,0.985780684,1.2606241
524,31.44,31.44,0.174928836,0.991567485,1.274876339
525,31.5,31.5,0.158637905,0.992415905,1.295060561
526,31.56,31.56,0.140617371,0.99398922,1.314489014
527,31.62,31.62,0.12382032,0.995515431,1.319210501
528,31.68,31.68,0.111386412,0.997257785,1.329241139
529,31.74,31.74,0.105107241,0.996058524,1.326713709
530,31.8,31.8,0.099651875,0.993723286,1.314528441
531,31.86,31.86,0.098820131,0.993984887,1.296054114
532,31.92,31.92,0.100640196,0.997056293,1.274764433
533,31.98,31.98,0.104863014,0.995808566,1.247769054
534,32.04,32.04,0.11148293,0.995656941,1.23770799
535,32.1,32.1,0.11933646,0.993269175,1.224452362
536,32.16,32.16,0.127352629,0.992715904,1.217477855
537,32.22,32.22,0.137941011,0.991440726,1.204212886
538,32.28,32.28,0.143753178,0.990303627,1.20475025
539,32.34,32.34,0.144803857,0.989131116,1.183276355
540,32.4,32.4,0.14117609,0.991225544,1.171051362
541,32.46,32.46,0.133209398,0.990519261,1.161505384
542,32.52,32.52,0.122182376,0.987683393,1.157469995
543,32.58,32.58,0.108870068,0.990344328,1.148101288
544,32.64,32.64,0.096653246,0.992922192,1.137110191
545,32.7,32.7,0.079784919,1.001558186,1.134480119
546,32.76,32.76,0.062664374,1.010722318,1.139356245
547,32.82,32.82,0.053364507,1.016493548,1.118103963
548,32.88,32.88,0.050353793,1.008373106,1.142661529
549,32.94,32.94,0.053641035,1.00831855,1.158992816
550,33,33,0.061085277,0.99596478,1.14939373
551,33.06,33.06,0.064973153,0.996447469,1.152069989
552,33.12,33.12,0.06497843,0.99546321,1.147992053
553,33.18,33.18,0.060712686,0.994563597,1.157717179
554,33.24,33.24,0.05670034,1.002698725,1.184887353
555,33.3,33.3,0.054726286,1.006379759,1.192728656
556,33.36,33.36,0.054976573,0.998570477,1.199377018
557,33.42,33.42,0.055743713,0.997960201,1.19096933
558,33.48,33.48,0.057222535,1.006213491,1.192486612
559,33.54,33.54,0.057756765,1.001532558,1.179462247
560,33.6,33.6,0.061355212,1.000545514,1.183077882
561,33.66,33.66,0.064775031,1.000982633,1.178240972
562,33.72,33.72,0.06932178,0.995446833,1.167998149
563,33.78,33.78,0.073541468,0.997643888,1.146061929
564,33.84,33.84,0.073765142,0.996390465,1.16717896
565,33.9,33.9,0.07493487,1.002560372,1.163090744
566,33.96,33.96,0.075490862,1.001726976,1.174792388
567,34.02,34.02,0.076257012,1.001688445,1.185605098
568,34.08,34.08,0.076973065,0.999064631,1.194241114
569,34.14,34.14,0.078644523,0.994897301,1.202250162
570,34.2,34.2,0.081936438,0.998843465,1.198641111
571,34.26,34.26,0.084177783,0.999424482,1.198119034
572,34.32,34.32,0.089334819,1.00442449,1.182051147
573,34.38,34.38,0.094339098,1.002284821,1.181672836
574,34.44,34.44,0.103600871,0.998489957,1.189683308
575,34.5,34.5,0.113705739,0.997347791,1.186489179
576,34.56,34.56,0.12285376,0.98962433,1.191114794
577,34.62,34.62,0.12572657,0.994126124,1.207702339
578,34.68,34.68,0.125513893,0.99791355,1.222410111
579,34.74,34.74,0.125763195,0.996281741,1.240749759
580,34.8,34.8,0.127535555,0.995224704,1.261404272
581,34.86,34.86,0.132774586,0.995222751,1.29426574
582,34.92,34.92,0.142679761,0.991100055,1.311605226
583,34.98,34.98,0.153204848,0.989871993,1.330507387
584,35.04,35.04,0.162482706,0.990805081,1.344093197
585,35.1,35.1,0.170714685,0.988666319,1.35097828
586,35.16,35.16,0.176750599,0.989913073,1.377374316
587,35.22,35.22,0.177779147,0.989727234,1.409698255
588,35.28,35.28,0.177613463,0.988731949,1.440667489
589,35.34,35.34,0.173727002,0.987524785,1.455747376
590,35.4,35.4,0.168906548,0.990583083,1.472938103
591,35.46,35.46,0.165278905,0.990341988,1.470410736
592,35.52,35.52,0.164407606,0.990821439,1.446733625
593,35.58,35.58,0.16249058,0.991117816,1.431027234
594,35.64,35.64,0.159762354,0.990100217,1.429519979
595,35.7,35.7,0.156284774,0.992799659,1.415927743
596,35.76,35.76,0.153932459,0.989527092,1.403314184
597,35.82,35.82,0.150653881,0.99079221,1.369293104
598,35.88,35.88,0.141549794,0.989226562,1.34380971
599,35.94,35.94,0.12773627,0.994422497,1.332601593
600,36,36,0.112248795,0.997077393,1.347745057
601,36.06,36.06,0.10462688,0.997775669,1.356831526
602,36.12,36.12,0.103588969,0.99955996,1.335179382
603,36.18,36.18,0.111600844,0.993770326,1.320799291
604,36.24,36.24,0.119987522,0.992262151,1.284452512
605,36.3,36.3,0.124514253,0.99418965,1.272429817
606,36.36,36.36,0.122007782,0.994119355,1.2734379
607,36.42,36.42,0.112983555,0.993845207,1.295408484
608,36.48,36.48,0.103183705,0.994220877,1.334341249
609,36.54,36.54,0.09977824,0.995029358,1.333393472
610,36.6,36.6,0.096855342,0.99540522,1.322504173
611,36.66,36.66,0.096729337,0.998978001,1.304506894
612,36.72,36.72,0.098838044,0.993117522,1.28232632
613,36.78,36.78,0.103378995,0.996153784,1.248444736
614,36.84,36.84,0.108937283,0.994727512,1.213162187
615,36.9,36.9,0.113607156,0.991258374,1.191655503
616,36.96,36.96,0.112138658,0.995297271,1.168276089
617,37.02,37.02,0.110508488,0.99996967,1.158378349
618,37.08,37.08,0.103988219,0.995756384,1.155483057
619,37.14,37.14,0.09935933,0.997454478,1.165030774
620,37.2,37.2,0.094141006,0.996260587,1.179001952
621,37.26,37.26,0.086918734,0.996847467,1.203027094
622,37.32,37.32,0.079853036,1.000599574,1.217545541
623,37.38,37.38,0.075181445,0.994997177,1.230967213
624,37.44,37.44,0.070455158,1.000900149,1.243245144
625,37.5,37.5,0.066916634,0.993696884,1.247133374
626,37.56,37.56,0.066407535,0.997332547,1.234644588
627,37.62,37.62,0.067667412,0.998128747,1.213839271
628,37.68,37.68,0.072607098,0.998209482,1.179761508
629,37.74,37.74,0.076909657,1.000187707,1.153125202
630,37.8,37.8,0.077522367,0.998850223,1.145458369
631,37.86,37.86,0.074035924,1.000228195,1.125941813
632,37.92,37.92,0.066038856,1.004882618,1.139100047
633,37.98,37.98,0.061743031,1.007944708,1.132160481
634,38.04,38.04,0.059450325,1.006868538,1.13620371
635,38.1,38.1,0.060638031,1.005359441,1.154957985
636,38.16,38.16,0.06279492,0.999132908,1.146423375
637,38.22,38.22,0.063046081,0.993635008,1.137467156
638,38.28,38.28,0.060359458,0.999684847,1.133164429
639,38.34,38.34,0.057062673,1.007750739,1.140191534
640,38.4,38.4,0.055513196,1.003104911,1.151321039
641,38.46,38.46,0.056417225,1.006638036,1.164664258
642,38.52,38.52,0.060169005,1.001349523,1.177157248
643,38.58,38.58,0.066487341,0.994444582,1.184096655
644,38.64,38.64,0.071694399,1.001053931,1.186464439
645,38.7,38.7,0.076349835,1.002396108,1.203230234
646,38.76,38.76,0.080989219,0.999835666,1.198516944
647,38.82,38.82,0.085368332,1.004481754,1.19959746
648,38.88,38.88,0.090406665,0.994697203,1.201730626
649,38.94,38.94,0.094943075,0.997210247,1.203996725
650,39,39,0.101276345,1.00099078,1.20362131
651,39.06,39.06,0.108791197,0.997658609,1.195367431
652,39.12,39.12,0.11906257,0.996406327,1.189215692
653,39.18,39.18,0.129120591,0.995237545,1.179758496
654,39.24,39.24,0.141418492,0.996387753,1.168983596
655,39.3,39.3,0.154681858,0.99009614,1.165008398
656,39.36,39.36,0.1630532,0.993351069,1.155747596
657,39.42,39.42,0.162358978,0.994746901,1.15473486
658,39.48,39.48,0.157760372,0.995648628,1.147585122
659,39.54,39.54,0.150698424,0.998291412,1.1510542
660,39.6,39.6,0.150092579,0.998851029,1.154415516
661,39.66,39.66,0.152345516,0.99548171,1.161018014
662,39.72,39.72,0.160731107,0.992549411,1.159584
663,39.78,39.78,0.163425909,0.992646165,1.165873286
664,39.84,39.84,0.163559184,0.996550907,1.170999239
665,39.9,39.9,0.161306303,0.997090978,1.177235347
666,39.96,39.96,0.161123109,0.995945873,1.18539482
667,40.02,40.02,0.161047758,0.994080444,1.181522552
668,40.08,40.08,0.158029455,0.994819241,1.18181527
669,40.14,40.14,0.151636794,0.996074277,1.18453909
670,40.2,40.2,0.143966733,0.997187853,1.186166371
671,40.26,40.26,0.13911907,0.997693693,1.19893634
672,40.32,40.32,0.135115797,0.998829863,1.20367269
673,40.38,40.38,0.132362476,1.000461727,1.218883886
674,40.44,40.44,0.129898431,0.996151836,1.225231072
675,40.5,40.5,0.129161239,0.998294162,1.239808679
676,40.56,40.56,0.131365309,0.994979876,1.246650236
677,40.62,40.62,0.131891703,0.994642496,1.258684548
678,40.68,40.68,0.129869408,0.991956595,1.28142055
679,40.74,40.74,0.127307568,0.99459683,1.30161366
680,40.8,40.8,0.125950313,0.997264229,1.296624355
681,40.86,40.86,0.125282298,0.991778949,1.328389217
682,40.92,40.92,0.129068276,0.992275224,1.33493231
683,40.98,40.98,0.132499984,0.991595796,1.33998171
684,41.04,41.04,0.13568216,0.98991515,1.348841131
685,41.1,41.1,0.137612518,0.990165013,1.351191096
686,41.16,41.16,0.139229225,0.991454428,1.365245795
687,41.22,41.22,0.142282494,0.992003071,1.372279293
688,41.28,41.28,0.147156803,0.992097844,1.390622563
689,41.34,41.34,0.154466272,0.989718037,1.397337577
690,41.4,41.4,0.163990252,0.989902184,1.410301377
691,41.46,41.46,0.174376652,0.989160506,1.425922054
692,41.52,41.52,0.185274594,0.990837011,1.449703637
693,41.58,41.58,0.195405502,0.987561568,1.475448661
694,41.64,41.64,0.202454352,0.985342725,1.48898476
695,41.7,41.7,0.2041136,0.986325069,1.523885155
696,41.76,41.76,0.201764779,0.986881133,1.56977312
697,41.82,41.82,0.205720141,0.988980064,1.590841746
698,41.88,41.88,0.214933682,0.986659648,1.595188165
699,41.94,41.94,0.223686909,0.984065792,1.582771287
700,42,42,0.222951939,0.987033811,1.579063202
701,42.06,42.06,0.212234018,0.990072508,1.581411095
702,42.12,42.12,0.200005033,0.989401002,1.568398756
703,42.18,42.18,0.190938494,0.991253373,1.527060586
704,42.24,42.24,0.185720344,0.988446928,1.484340847
705,42.3,42.3,0.182329615,0.989517424,1.423884479
706,42.36,42.36,0.17250818,0.991808923,1.393242419
707,42.42,42.42,0.164396271,0.991346261,1.357525279
708,42.48,42.48,0.154631451,0.995859176,1.333493184
709,42.54,42.54,0.152081879,0.995136419,1.297926952
710,42.6,42.6,0.153154515,0.994618239,1.275961753
711,42.66,42.66,0.160117459,0.991562787,1.231904384
712,42.72,42.72,0.166134567,0.991398189,1.212659331
713,42.78,42.78,0.167487112,0.992121677,1.204022334
714,42.84,42.84,0.165449994,0.992972553,1.202012209
715,42.9,42.9,0.163874385,0.993136765,1.223776603
716,42.96,42.96,0.163168176,0.990090146,1.233352002
717,43.02,43.02,0.165531364,0.989315945,1.238341125
718,43.08,43.08,0.165726273,0.989799564,1.241266503
719,43.14,43.14,0.162029899,0.988174435,1.249842423
720,43.2,43.2,0.15313119,0.990017728,1.241781312
721,43.26,43.26,0.139125403,0.993935087,1.244254316
722,43.32,43.32,0.11928129,0.996213825,1.241786838
723,43.38,43.38,0.101568108,1.001260512,1.247478149
724,43.44,43.44,0.091965618,1.007691425,1.2388581
725,43.5,43.5,0.09072819,0.997743612,1.212348577
726,43.56,43.56,0.093730956,0.996917502,1.200237733
727,43.62,43.62,0.092304641,0.997606809,1.189808768
728,43.68,43.68,0.089091803,0.997260297,1.189801311
729,43.74,43.74,0.084210367,1.002185618,1.192410455
730,43.8,43.8,0.08594029,0.99972736,1.184202906
731,43.86,43.86,0.088926533,0.999395472,1.176727305
732,43.92,43.92,0.088941653,0.99439338,1.162071929
733,43.98,43.98,0.083024706,1.002712462,1.148009626
734,44.04,44.04,0.073378973,1.00228077,1.151480391
735,44.1,44.1,0.065160136,1.001445421,1.14910334
736,44.16,44.16,0.058933127,1.000470261,1.127883038
737,44.22,44.22,0.057143626,1.003454023,1.145475317
738,44.28,44.28,0.056812574,1.000088765,1.135207373
739,44.34,44.34,0.056593881,0.999122467,1.150641666
740,44.4,44.4,0.056485495,1.001692272,1.144284767
741,44.46,44.46,0.056202585,1.003057981,1.14590236
742,44.52,44.52,0.057645033,1.005370745,1.156785695
743,44.58,44.58,0.061533788,1.006813219,1.152372756
744,44.64,44.64,0.069827041,0.998712999,1.156163117
745,44.7,44.7,0.07842489,0.994148118,1.160046462
746,44.76,44.76,0.082405389,0.996657343,1.160860749
747,44.82,44.82,0.082042496,1.004157463,1.159806034
748,44.88,44.88,0.083019001,1.004441938,1.190115347
749,44.94,44.94,0.088010174,1.000844926,1.202291878
750,45,45,0.097639425,1.001449019,1.212525992
751,45.06,45.06,0.109726551,0.999438402,1.225062539
752,45.12,45.12,0.122551184,0.995724071,1.227720096
753,45.18,45.18,0.135210802,0.99477387,1.235051478
754,45.24,45.24,0.146282504,0.993733857,1.241939822
755,45.3,45.3,0.152673602,0.993840295,1.241448827
756,45.36,45.36,0.158525264,0.990732721,1.249752714
757,45.42,45.42,0.158840989,0.990651444,1.25584527
758,45.48,45.48,0.152753546,0.992845705,1.271332422
759,45.54,45.54,0.144586379,0.993616132,1.288455812
760,45.6,45.6,0.134202781,0.994209127,1.322454042
761,45.66,45.66,0.125392116,0.993716007,1.358620879
762,45.72,45.72,0.124298865,0.994603546,1.373421469
763,45.78,45.78,0.124978671,0.99190557,1.389416618
764,45.84,45.84,0.127924914,0.991525075,1.381536733
765,45.9,45.9,0.130068387,0.990920572,1.390877808
766,45.96,45.96,0.130236577,0.992393371,1.381669321
767,46.02,46.02,0.131329477,0.993589811,1.381431997
768,46.08,46.08,0.134821871,0.991899438,1.368693804
769,46.14,46.14,0.137431151,0.990115146,1.353030657
770,46.2,46.2,0.138171793,0.989142456,1.347424072
771,46.26,46.26,0.133725043,0.990495098,1.326193441
772,46.32,46.32,0.130244699,0.994381067,1.321969443
773,46.38,46.38,0.128700289,0.995831616,1.329221557
774,46.44,46.44,0.133105372,0.994277845,1.336195683
775,46.5,46.5,0.137850646,0.991092836,1.338214885
776,46.56,46.56,0.140077976,0.989387146,1.357102927
777,46.62,46.62,0.138113603,0.991324456,1.372278739
778,46.68,46.68,0.135924416,0.992813038,1.41088823
779,46.74,46.74,0.135541175,0.992283215,1.463482867
780,46.8,46.8,0.13837124,0.990421009,1.500041548
781,46.86,46.86,0.144531721,0.989974204,1.51380628
782,46.92,46.92,0.149698769,0.988044844,1.499701051
783,46.98,46.98,0.153756957,0.98890087,1.479643615
784,47.04,47.04,0.150264413,0.987073744,1.458467859
785,47.1,47.1,0.144589489,0.989261564,1.435294968
786,47.16,47.16,0.139389921,0.993198619,1.397501756
787,47.22,47.22,0.136679799,0.989622472,1.372898333
788,47.28,47.28,0.137144569,0.98990846,1.348513039
789,47.34,47.34,0.135618142,0.989901643,1.337503763
790,47.4,47.4,0.130869962,0.991743945,1.334670295
791,47.46,47.46,0.12531143,0.99281916,1.347216347
792,47.52,47.52,0.122884658,0.992126982,1.339786638
793,47.58,47.58,0.123420303,0.99048401,1.336185729
794,47.64,47.64,0.120914834,0.989579439,1.34701435
795,47.7,47.7,0.117440262,0.994984373,1.352549132
796,47.76,47.76,0.112363328,0.994048287,1.357651398
797,47.82,47.82,0.111340824,0.995404364,1.356975745
798,47.88,47.88,0.114736614,0.992492862,1.351134812
799,47.94,47.94,0.119370743,0.992010522,1.331918085
800,48,48,0.122774817,0.992721649,1.330342538
801,48.06,48.06,0.128151839,0.991716297,1.314080126
802,48.12,48.12,0.132735294,0.993426058,1.302869905
803,48.18,48.18,0.134178024,0.992887069,1.295916501
804,48.24,48.24,0.135991222,0.994314437,1.283870532
805,48.3,48.3,0.132550854,0.995212043,1.28294003
806,48.36,48.36,0.12754243,0.995987918,1.292013011
807,48.42,48.42,0.124228856,0.994925078,1.295136238
808,48.48,48.48,0.12079889,0.996500489,1.304561135
809,48.54,48.54,0.122943745,0.996621882,1.299484621
810,48.6,48.6,0.130029334,0.994959886,1.294323816
811,48.66,48.66,0.136969938,0.991466982,1.29870717
812,48.72,48.72,0.142764388,0.992782482,1.305803523
813,48.78,48.78,0.146403367,0.990321254,1.315346174
814,48.84,48.84,0.147116495,0.993453092,1.324412185
815,48.9,48.9,0.147060148,0.993131285,1.348400046
816,48.96,48.96,0.143727702,0.989896236,1.353258995
817,49.02,49.02,0.138767742,0.991072956,1.369187576
818,49.08,49.08,0.133166675,0.993443228,1.379044456
819,49.14,49.14,0.128289134,0.991738179,1.375533651
820,49.2,49.2,0.125846676,0.99282439,1.366604037
821,49.26,49.26,0.12360242,0.995433492,1.350977961
822,49.32,49.32,0.123339784,0.995865748,1.311113329
823,49.38,49.38,0.124722935,0.997519174,1.283357277
824,49.44,49.44,0.125719312,0.992047526,1.256422604
825,49.5,49.5,0.123575551,0.995402196,1.250519956
826,49.56,49.56,0.123472991,0.998053006,1.240879227
827,49.62,49.62,0.123802686,0.999238305,1.240853173
828,49.68,49.68,0.122884982,0.994922648,1.231028206
829,49.74,49.74,0.118304181,0.995393795,1.235378809
830,49.8,49.8,0.112053455,0.995626809,1.246145396
831,49.86,49.86,0.104341941,1.000964945,1.25526586
832,49.92,49.92,0.098524597,1.002114198,1.267876594
833,49.98,49.98,0.101395832,0.996515709,1.277910317
834,50.04,50.04,0.104018504,0.994982986,1.27703111
835,50.1,50.1,0.104631506,0.995419543,1.274476384
836,50.16,50.16,0.102816304,0.994460937,1.276891077
837,50.22,50.22,0.099759395,0.994735625,1.28894449
838,50.28,50.28,0.097129648,0.994681187,1.305176532
839,50.34,50.34,0.095892666,0.995391737,1.319959553
840,50.4,50.4,0.096445714,0.995278113,1.322426442
841,50.46,50.46,0.098230856,0.99408885,1.318541362
842,50.52,50.52,0.101073814,0.993038681,1.330947354
843,50.58,50.58,0.104564187,0.989209364,1.329464706
844,50.64,50.64,0.107257264,0.99113383,1.31620649
845,50.7,50.7,0.10814229,0.991558792,1.318541958
846,50.76,50.76,0.108071742,0.990104638,1.311500423
847,50.82,50.82,0.106753219,0.992431113,1.314253074
848,50.88,50.88,0.108770168,0.995284128,1.302913922
849,50.94,50.94,0.11055324,0.99294014,1.286854516
850,51,51,0.115636185,0.991733756,1.280213731
851,51.06,51.06,0.118088809,0.990527761,1.262824493
852,51.12,51.12,0.117504047,0.99346962,1.26685997
853,51.18,51.18,0.113210219,0.992158725,1.261200737
854,51.24,51.24,0.105574817,0.996116731,1.272357355
855,51.3,51.3,0.098852129,0.999894398,1.261556629
856,51.36,51.36,0.095956616,0.998752385,1.262837908
857,51.42,51.42,0.097483032,0.994683052,1.253296575
858,51.48,51.48,0.09989071,0.993066048,1.242834151
859,51.54,51.54,0.099455462,0.990878773,1.247004281
860,51.6,51.6,0.097426988,0.995679317,1.249208412
861,51.66,51.66,0.096224287,0.997976119,1.246993223
862,51.72,51.72,0.095834929,0.996691621,1.253496307
863,51.78,51.78,0.099657312,0.996736889,1.238995107
864,51.84,51.84,0.102536381,0.993288478,1.239404394
865,51.9,51.9,0.105578199,0.995741366,1.249190061
866,51.96,51.96,0.104214751,0.996235471,1.252143681
867,52.02,52.02,0.101272384,0.994499929,1.25431612
868,52.08,52.08,0.096982279,1.000809584,1.264130031
869,52.14,52.14,0.09369033,0.999842931,1.28793093
870,52.2,52.2,0.096522651,0.997215276,1.270808749
871,52.26,52.26,0.103302017,0.993439049,1.257496613
872,52.32,52.32,0.111590065,0.99408,1.243217272
873,52.38,52.38,0.114565728,0.99592912,1.222591453
874,52.44,52.44,0.110649022,0.999839157,1.206646847
875,52.5,52.5,0.106320961,0.998595729,1.211594403
876,52.56,52.56,0.104385995,1.00205165,1.212498125
877,52.62,52.62,0.102886349,1.004425236,1.207864186
878,52.68,52.68,0.103309192,0.997926132,1.198986972
